Date,Open,High,Low,Close,Adj Close,Volume
2017-01-16,40600.0,40650.0,40050.0,40500.0,36881.62890625,529274
2017-01-17,40150.0,40950.0,40150.0,40700.0,37063.75390625,656723
2017-01-18,40450.0,41350.0,40400.0,41150.0,37473.55078125,898956
2017-01-19,41100.0,41100.0,40600.0,40800.0,37154.8203125,857780
2017-01-20,40600.0,40600.0,39600.0,39750.0,36198.62890625,1206820
2017-01-23,40000.0,40000.0,39300.0,39400.0,35879.90625,833782
2017-01-24,39100.0,39300.0,37850.0,38400.0,34969.2421875,1339846
2017-01-25,38100.0,38350.0,37500.0,37500.0,34149.65234375,1157536
2017-01-26,37500.0,38100.0,37400.0,37750.0,34377.31640625,1129366
2017-01-31,37450.0,37500.0,36100.0,36400.0,33147.92578125,1883405
2017-02-01,36550.0,36700.0,36300.0,36500.0,33238.9921875,1081475
2017-02-02,36500.0,36500.0,35600.0,35700.0,32510.46875,1633309
2017-02-03,35700.0,36300.0,35700.0,36150.0,32920.265625,991895
2017-02-06,36350.0,36350.0,35700.0,35900.0,32692.599609375,804687
2017-02-07,36050.0,36800.0,36000.0,36650.0,33375.58984375,1043697
2017-02-08,36750.0,36850.0,36500.0,36800.0,33512.19140625,790912
2017-02-09,36850.0,36850.0,36300.0,36500.0,33238.9921875,733510
2017-02-10,36700.0,37100.0,36500.0,36800.0,33512.19140625,697370
2017-02-13,37000.0,37050.0,36550.0,36900.0,33603.25390625,529438
2017-02-14,37100.0,37300.0,36800.0,37000.0,33694.32421875,806443
2017-02-15,37250.0,37650.0,37050.0,37350.0,34013.0546875,780660
2017-02-16,37600.0,38250.0,37600.0,37600.0,34240.71484375,902586
2017-02-17,37600.0,38100.0,37400.0,37950.0,34559.4453125,826736
2017-02-20,38050.0,38150.0,37550.0,37800.0,34422.84765625,489318
2017-02-21,38000.0,38250.0,37850.0,38000.0,34604.98046875,607505
2017-02-22,38200.0,38350.0,37850.0,38350.0,34923.7109375,600392
2017-02-23,38450.0,38550.0,37850.0,37850.0,34468.3828125,873087
2017-02-24,37750.0,38250.0,37750.0,38100.0,34696.046875,509877
2017-02-27,38150.0,38500.0,38100.0,38250.0,34832.64453125,357844
2017-02-28,38350.0,38400.0,37650.0,38250.0,34832.64453125,687658
2017-03-02,38400.0,38400.0,37000.0,37100.0,33785.38671875,1528045
2017-03-03,37050.0,37100.0,36350.0,36500.0,33238.9921875,1108624
2017-03-06,36600.0,36750.0,36300.0,36550.0,33284.5234375,671571
2017-03-07,36400.0,37250.0,36400.0,36700.0,33421.125,558247
2017-03-08,36700.0,36800.0,36200.0,36300.0,33056.859375,659937
2017-03-09,36400.0,36600.0,36200.0,36250.0,33011.33203125,725906
2017-03-10,36350.0,36550.0,36150.0,36300.0,33056.859375,722431
2017-03-13,36300.0,36750.0,36300.0,36450.0,33193.4609375,541493
2017-03-14,36600.0,36650.0,36300.0,36400.0,33147.92578125,858867
2017-03-15,36500.0,36550.0,35950.0,36100.0,32874.73046875,1010171
2017-03-16,36600.0,37150.0,36550.0,36950.0,33648.7890625,1157491
2017-03-17,37100.0,37100.0,36550.0,36850.0,33557.72265625,1029997
2017-03-20,36950.0,37050.0,36700.0,37000.0,33694.32421875,660581
2017-03-21,37100.0,38750.0,37100.0,38300.0,34878.1796875,2886074
2017-03-22,38150.0,38150.0,37350.0,37450.0,34104.1171875,1492462
2017-03-23,37700.0,37700.0,37200.0,37300.0,33967.51953125,906163
2017-03-24,37350.0,37750.0,37050.0,37250.0,33921.98828125,741246
2017-03-27,37250.0,37250.0,36550.0,36850.0,33557.72265625,847411
2017-03-28,36750.0,37000.0,36550.0,36600.0,33330.0625,645237
2017-03-29,36750.0,36750.0,36200.0,36350.0,33102.39453125,809626
2017-03-30,36350.0,36950.0,36300.0,36600.0,33330.0625,1117146
2017-03-31,36700.0,37050.0,36500.0,37050.0,33739.8515625,919999
2017-04-03,37050.0,37250.0,36500.0,36850.0,33557.72265625,854514
2017-04-04,36700.0,36700.0,36300.0,36350.0,33102.39453125,902806
2017-04-05,36350.0,36400.0,35800.0,35950.0,32738.12890625,1661952
2017-04-06,35850.0,35950.0,35700.0,35850.0,32647.064453125,1077392
2017-04-07,35900.0,36000.0,35300.0,35550.0,32373.869140625,1462186
2017-04-10,35450.0,35800.0,35300.0,35550.0,32373.869140625,914126
2017-04-11,35400.0,35600.0,34950.0,35000.0,31873.009765625,1303458
2017-04-12,35100.0,35250.0,34950.0,35100.0,31964.072265625,811308
2017-04-13,35000.0,35100.0,34350.0,34750.0,31645.341796875,1546551
2017-04-14,34650.0,34750.0,34450.0,34550.0,31463.212890625,450663
2017-04-17,34500.0,34950.0,34500.0,34950.0,31827.474609375,426330
2017-04-18,35150.0,35200.0,34650.0,34700.0,31599.80859375,767155
2017-04-19,34600.0,34650.0,33800.0,34100.0,31053.416015625,1432562
2017-04-20,34050.0,34950.0,34050.0,34900.0,31781.9453125,969628
2017-04-21,34900.0,35100.0,34600.0,34850.0,31736.40625,799297
2017-04-24,34850.0,35200.0,34600.0,35200.0,32055.13671875,586018
2017-04-25,35200.0,35400.0,35050.0,35200.0,32055.13671875,919240
2017-04-26,35450.0,36150.0,35300.0,35900.0,32692.599609375,1506801
2017-04-27,36000.0,36200.0,35000.0,35000.0,31873.009765625,1762837
2017-04-28,34950.0,35000.0,34700.0,34850.0,31736.40625,930840
2017-05-02,34750.0,35400.0,34750.0,35100.0,31964.072265625,911879
2017-05-04,35300.0,35400.0,35050.0,35250.0,32100.671875,776648
2017-05-08,35250.0,35800.0,34900.0,35750.0,32556.0,1362761
2017-05-10,36050.0,36850.0,35850.0,36100.0,32874.73046875,1940540
2017-05-11,36550.0,36850.0,36350.0,36850.0,33557.72265625,1567924
2017-05-12,36900.0,36900.0,36350.0,36500.0,33238.9921875,943358
2017-05-15,36500.0,36850.0,36150.0,36800.0,33512.19140625,705394
2017-05-16,36800.0,37100.0,36700.0,36900.0,33603.25390625,1000485
2017-05-17,36900.0,37150.0,36600.0,37150.0,33830.921875,900724
2017-05-18,36800.0,38350.0,36750.0,38200.0,34787.109375,2532553
2017-05-19,38300.0,39000.0,37500.0,38800.0,35333.5078125,2569828
2017-05-22,38950.0,39100.0,38650.0,39050.0,35561.16796875,1401137
2017-05-23,38850.0,39900.0,38700.0,39200.0,35697.76953125,1968446
2017-05-24,39200.0,39450.0,38650.0,39000.0,35515.63671875,1067675
2017-05-25,38950.0,39350.0,38800.0,38950.0,35470.10546875,885639
2017-05-26,39000.0,39150.0,38550.0,38850.0,35379.04296875,846512
2017-05-29,38950.0,39500.0,38850.0,39250.0,35743.296875,1147395
2017-05-30,39300.0,39350.0,38800.0,39150.0,35652.23828125,649275
2017-05-31,39000.0,39500.0,38800.0,39050.0,35561.16796875,1303576
2017-06-01,39100.0,39900.0,39100.0,39550.0,36016.5,1278738
2017-06-02,39650.0,39700.0,38700.0,39200.0,35697.76953125,1015651
2017-06-05,39000.0,39350.0,38750.0,38750.0,35287.96875,662218
2017-06-07,38600.0,39000.0,38400.0,38850.0,35379.04296875,950177
2017-06-08,39400.0,39400.0,38900.0,39150.0,35652.23828125,1189197
2017-06-09,39250.0,39250.0,38700.0,39000.0,35515.63671875,937583
2017-06-12,38800.0,39150.0,38700.0,38950.0,35470.10546875,629731
2017-06-13,38950.0,39550.0,38950.0,39200.0,35697.76953125,772366
2017-06-14,39650.0,40350.0,39400.0,40100.0,36517.359375,1686856
2017-06-15,40150.0,40200.0,39050.0,39300.0,35788.83203125,1286703
2017-06-16,39450.0,39900.0,39350.0,39750.0,36198.62890625,784859
2017-06-19,39750.0,39850.0,39050.0,39750.0,36198.62890625,765629
2017-06-20,39700.0,40100.0,39150.0,39400.0,35879.90625,753619
2017-06-21,39150.0,39450.0,38000.0,38100.0,34696.046875,1631411
2017-06-22,38200.0,38550.0,38100.0,38300.0,34878.1796875,737059
2017-06-23,38500.0,38950.0,38450.0,38850.0,35379.04296875,694185
2017-06-26,38800.0,39000.0,38450.0,38650.0,35196.90625,439880
2017-06-27,38550.0,38550.0,37850.0,38000.0,34604.98046875,896530
2017-06-28,38000.0,38300.0,37600.0,37850.0,34468.3828125,749536
2017-06-29,38000.0,38450.0,37800.0,38150.0,34741.57421875,491434
2017-06-30,38050.0,38200.0,37700.0,38200.0,34787.109375,453552
2017-07-03,38050.0,38700.0,37650.0,38700.0,35242.4375,836818
2017-07-04,38650.0,38650.0,37650.0,38000.0,34604.98046875,664796
2017-07-05,37900.0,38300.0,37750.0,38000.0,34604.98046875,560328
2017-07-06,37900.0,38000.0,37500.0,37700.0,34331.78515625,482613
2017-07-07,37400.0,37600.0,36650.0,37300.0,33967.51953125,1097441
2017-07-10,36900.0,37200.0,36400.0,36700.0,33421.125,923440
2017-07-11,36550.0,37200.0,36550.0,36800.0,33512.19140625,585277
2017-07-12,37150.0,37750.0,36900.0,37000.0,33694.32421875,629291
2017-07-13,36850.0,37350.0,36600.0,37000.0,33694.32421875,1064153
2017-07-14,37000.0,37650.0,37000.0,37400.0,34058.58203125,643067
2017-07-17,37700.0,37850.0,37400.0,37600.0,34240.71484375,461334
2017-07-18,37450.0,37500.0,36750.0,37000.0,33694.32421875,967842
2017-07-19,36950.0,37300.0,36800.0,37050.0,33739.8515625,673100
2017-07-20,37200.0,37200.0,36250.0,36450.0,33193.4609375,863575
2017-07-21,36300.0,36550.0,36050.0,36550.0,33284.5234375,660849
2017-07-24,36450.0,36600.0,36200.0,36500.0,33238.9921875,469249
2017-07-25,36500.0,37250.0,36450.0,36800.0,33512.19140625,837900
2017-07-26,36950.0,37800.0,36850.0,36900.0,33603.25390625,1315344
2017-07-27,37100.0,37150.0,36150.0,37000.0,33694.32421875,1034849
2017-07-28,37250.0,37650.0,37150.0,37200.0,33876.453125,1120427
2017-07-31,37200.0,37450.0,36200.0,36600.0,33330.0625,1068102
